Time Stretch receptor weights
1.601, 0.127659, 0.154954, 0.181549, 0.20781, 0.233921, 0.259968, 0.285987, 0.311995, 0.337998, 0.363999, 0.39, 0.416
1.641, 0.127261, 0.154774, 0.181471, 0.207777, 0.233908, 0.259962, 0.285985, 0.311994, 0.337998, 0.363999, 0.39, 0.416
1.681, 0.126797, 0.154564, 0.18138, 0.207739, 0.233892, 0.259956, 0.285982, 0.311993, 0.337997, 0.363999, 0.39, 0.416
1.721, 0.126258, 0.154317, 0.181273, 0.207693, 0.233873, 0.259948, 0.285979, 0.311992, 0.337997, 0.363999, 0.389999, 0.416
1.761, 0.12563, 0.154029, 0.181147, 0.20764, 0.233851, 0.259939, 0.285975, 0.31199, 0.337996, 0.363998, 0.389999, 0.416
1.801, 0.124902, 0.153692, 0.181, 0.207578, 0.233825, 0.259928, 0.285971, 0.311988, 0.337995, 0.363998, 0.389999, 0.416
1.841, 0.124058, 0.153298, 0.180828, 0.207505, 0.233795, 0.259916, 0.285966, 0.311986, 0.337995, 0.363998, 0.389999, 0.416
1.881, 0.123082, 0.152839, 0.180626, 0.207419, 0.233759, 0.259902, 0.28596, 0.311984, 0.337994, 0.363997, 0.389999, 0.416
1.921, 0.121957, 0.152304, 0.180389, 0.207319, 0.233718, 0.259884, 0.285953, 0.311981, 0.337993, 0.363997, 0.389999, 0.416
1.961, 0.120662, 0.15168, 0.180113, 0.207201, 0.233669, 0.259864, 0.285945, 0.311978, 0.337991, 0.363997, 0.389999, 0.415999
2.001, 0.119177, 0.150955, 0.179789, 0.207063, 0.233611, 0.259841, 0.285936, 0.311974, 0.33799, 0.363996, 0.389998, 0.415999
2.041, 0.117481, 0.150113, 0.179411, 0.206902, 0.233544, 0.259813, 0.285924, 0.31197, 0.337988, 0.363995, 0.389998, 0.415999
2.081, 0.115552, 0.149137, 0.17897, 0.206712, 0.233465, 0.259781, 0.285911, 0.311964, 0.337986, 0.363994, 0.389998, 0.415999
2.121, 0.113367, 0.148007, 0.178454, 0.206491, 0.233372, 0.259743, 0.285896, 0.311958, 0.337983, 0.363993, 0.389997, 0.415999
2.161, 0.110908, 0.146704, 0.177853, 0.206231, 0.233264, 0.259698, 0.285878, 0.311951, 0.33798, 0.363992, 0.389997, 0.415999
2.201, 0.108155, 0.145203, 0.177153, 0.205927, 0.233137, 0.259646, 0.285857, 0.311942, 0.337977, 0.363991, 0.389996, 0.415999
2.241, 0.105095, 0.143481, 0.176338, 0.205572, 0.232987, 0.259585, 0.285832, 0.311933, 0.337973, 0.363989, 0.389996, 0.415998
2.281, 0.10172, 0.141511, 0.175392, 0.205156, 0.232813, 0.259513, 0.285803, 0.311921, 0.337968, 0.363988, 0.389995, 0.415998
2.321, 0.0980274, 0.139269, 0.174294, 0.20467, 0.232608, 0.259429, 0.285769, 0.311907, 0.337963, 0.363985, 0.389994, 0.415998
2.361, 0.0940254, 0.136726, 0.173023, 0.204104, 0.232368, 0.25933, 0.285728, 0.311891, 0.337957, 0.363983, 0.389993, 0.415997
2.401, 0.0897306, 0.133859, 0.171555, 0.203442, 0.232087, 0.259214, 0.285681, 0.311872, 0.337949, 0.36398, 0.389992, 0.415997
2.441, 0.0851707, 0.130646, 0.169864, 0.202672, 0.231758, 0.259078, 0.285626, 0.31185, 0.33794, 0.363976, 0.389991, 0.415996
2.481, 0.0803843, 0.127067, 0.167922, 0.201775, 0.231374, 0.258919, 0.285561, 0.311824, 0.33793, 0.363972, 0.389989, 0.415996
2.521, 0.0754199, 0.123112, 0.1657, 0.200733, 0.230924, 0.258732, 0.285485, 0.311793, 0.337918, 0.363967, 0.389987, 0.415995
2.561, 0.0703348, 0.118776, 0.163166, 0.199524, 0.230399, 0.258513, 0.285396, 0.311757, 0.337903, 0.363962, 0.389985, 0.415994
2.601, 0.0651927, 0.114065, 0.16029, 0.198124, 0.229785, 0.258257, 0.285292, 0.311715, 0.337886, 0.363955, 0.389982, 0.415993
2.641, 0.0600605, 0.108996, 0.157042, 0.196505, 0.22907, 0.257957, 0.285169, 0.311666, 0.337867, 0.363947, 0.389979, 0.415992
2.681, 0.0550052, 0.1036, 0.153396, 0.194639, 0.228235, 0.257606, 0.285026, 0.311608, 0.337844, 0.363938, 0.389976, 0.41599
2.721, 0.0500908, 0.0979195, 0.14933, 0.192495, 0.227264, 0.257195, 0.284857, 0.31154, 0.337817, 0.363927, 0.389971, 0.415989
2.761, 0.0453753, 0.0920096, 0.144826, 0.190038, 0.226135, 0.256715, 0.28466, 0.311461, 0.337785, 0.363915, 0.389966, 0.415987
2.801, 0.0409082, 0.0859368, 0.139878, 0.187234, 0.224824, 0.256153, 0.284429, 0.311367, 0.337747, 0.3639, 0.389961, 0.415985
2.841, 0.0367296, 0.0797759, 0.13449, 0.184049, 0.223305, 0.255497, 0.284158, 0.311258, 0.337704, 0.363883, 0.389954, 0.415982
2.881, 0.0328692, 0.0736067, 0.128678, 0.180446, 0.221548, 0.254732, 0.28384, 0.311129, 0.337652, 0.363862, 0.389946, 0.415979
2.921, 0.0293464, 0.0675098, 0.122474, 0.176396, 0.219522, 0.25384, 0.283469, 0.310979, 0.337592, 0.363838, 0.389936, 0.415975
2.961, 0.0261718, 0.0615635, 0.115924, 0.171871, 0.217191, 0.252801, 0.283035, 0.310802, 0.337521, 0.36381, 0.389925, 0.415971
3.001, 0.023348, 0.0558392, 0.109089, 0.16685, 0.214519, 0.251592, 0.282526, 0.310595, 0.337438, 0.363777, 0.389912, 0.415966
3.041, 0.0208714, 0.0503992, 0.102044, 0.161322, 0.211466, 0.250189, 0.281932, 0.310353, 0.337341, 0.363739, 0.389897, 0.41596
3.081, 0.018734, 0.0452945, 0.0948735, 0.155289, 0.207993, 0.248562, 0.281238, 0.310069, 0.337227, 0.363693, 0.389879, 0.415953
3.121, 0.0169251, 0.0405639, 0.0876696, 0.148765, 0.204061, 0.246679, 0.280428, 0.309736, 0.337093, 0.36364, 0.389858, 0.415944
3.161, 0.0154325, 0.0362337, 0.0805267, 0.141783, 0.199634, 0.244506, 0.279483, 0.309346, 0.336937, 0.363578, 0.389834, 0.415935
3.201, 0.014244, 0.0323191, 0.0735372, 0.13439, 0.194679, 0.242005, 0.278383, 0.308891, 0.336753, 0.363505, 0.389805, 0.415923
3.241, 0.0133485, 0.0288254, 0.0667868, 0.126652, 0.189171, 0.239135, 0.277103, 0.308357, 0.336537, 0.363419, 0.389771, 0.41591
3.281, 0.0127368, 0.02575, 0.0603511, 0.118652, 0.183096, 0.235852, 0.275615, 0.307734, 0.336285, 0.363318, 0.389731, 0.415894
3.321, 0.0124023, 0.0230846, 0.0542931, 0.110483, 0.176449, 0.232114, 0.27389, 0.307006, 0.335989, 0.3632, 0.389684, 0.415876
3.361, 0.012341, 0.0208167, 0.0486614, 0.10225, 0.169246, 0.227877, 0.271893, 0.306155, 0.335643, 0.363062, 0.38963, 0.415855
3.401, 0.0125523, 0.018932, 0.0434906, 0.094059, 0.161515, 0.223099, 0.269587, 0.305164, 0.335237, 0.3629, 0.389565, 0.415829
3.441, 0.0130386, 0.0174159, 0.0388013, 0.0860176, 0.153307, 0.217743, 0.26693, 0.304008, 0.334762, 0.362709, 0.38949, 0.4158
3.481, 0.0138053, 0.0162545, 0.0346026, 0.0782259, 0.144692, 0.211779, 0.263878, 0.302663, 0.334207, 0.362486, 0.389402, 0.415765
3.521, 0.0148607, 0.0154363, 0.0308934, 0.0707735, 0.135756, 0.205187, 0.260385, 0.3011, 0.333557, 0.362225, 0.389298, 0.415724
3.561, 0.016215, 0.0149523, 0.0276653, 0.0637363, 0.126603, 0.19796, 0.256403, 0.299286, 0.332798, 0.361919, 0.389177, 0.415677
3.601, 0.0178801, 0.014797, 0.024905, 0.057174, 0.117347, 0.190108, 0.251884, 0.297185, 0.331912, 0.36156, 0.389034, 0.41562
3.641, 0.0198682, 0.0149686, 0.022596, 0.05113, 0.108109, 0.181661, 0.246781, 0.294758, 0.330878, 0.36114, 0.388867, 0.415555
3.681, 0.0221909, 0.0154692, 0.0207213, 0.0456318, 0.0990093, 0.172667, 0.241052, 0.291959, 0.329673, 0.360649, 0.388671, 0.415477
3.721, 0.0248578, 0.0163043, 0.0192643, 0.0406928, 0.0901634, 0.163199, 0.234661, 0.288742, 0.32827, 0.360073, 0.388442, 0.415387
3.761, 0.0278744, 0.0174831, 0.0182107, 0.0363144, 0.0816755, 0.153349, 0.227584, 0.285057, 0.326639, 0.359401, 0.388173, 0.415281
3.801, 0.0312413, 0.0190174, 0.0175493, 0.032489, 0.0736348, 0.143228, 0.219809, 0.280852, 0.324745, 0.358615, 0.387857, 0.415156
3.841, 0.0349517, 0.0209208, 0.0172727, 0.0292024, 0.0661133, 0.13296, 0.211341, 0.276073, 0.322551, 0.357696, 0.387488, 0.41501
3.881, 0.0389902, 0.0232083, 0.0173775, 0.0264365, 0.0591645, 0.122678, 0.202209, 0.27067, 0.320014, 0.356625, 0.387055, 0.414839
3.921, 0.0433317, 0.025894, 0.0178651, 0.0241717, 0.0528235, 0.112516, 0.19246, 0.264594, 0.317087, 0.355376, 0.386549, 0.414638
3.961, 0.047941, 0.0289901, 0.018741, 0.0223888, 0.0471092, 0.102606, 0.182167, 0.257806, 0.313721, 0.353921, 0.385956, 0.414403
4.001, 0.0527726, 0.0325048, 0.0200149, 0.0210708, 0.0420263, 0.0930653, 0.171426, 0.250274, 0.309861, 0.352229, 0.385263, 0.414127
4.041, 0.0577721, 0.0364404, 0.0216997, 0.0202039, 0.0375685, 0.0839987, 0.160355, 0.241983, 0.305451, 0.350264, 0.384453, 0.413803
4.081, 0.0628779, 0.0407911, 0.0238111, 0.0197783, 0.0337213, 0.0754909, 0.149087, 0.232933, 0.300434, 0.347986, 0.383507, 0.413425
4.121, 0.068024, 0.0455412, 0.0263662, 0.0197892, 0.0304652, 0.0676065, 0.137767, 0.223148, 0.294755, 0.345351, 0.382402, 0.412981
4.161, 0.0731429, 0.0506636, 0.0293819, 0.0202367, 0.0277785, 0.0603895, 0.126542, 0.212674, 0.28836, 0.342309, 0.381114, 0.412462
4.201, 0.0781691, 0.0561191, 0.0328732, 0.0211259, 0.0256391, 0.053865, 0.115558, 0.201585, 0.281203, 0.338807, 0.379613, 0.411854
4.241, 0.0830422, 0.0618561, 0.0368511, 0.0224668, 0.0240273, 0.0480422, 0.104951, 0.189979, 0.273247, 0.334788, 0.377867, 0.411143
4.281, 0.0877094, 0.0678118, 0.0413201, 0.0242733, 0.0229263, 0.0429167, 0.0948374, 0.177978, 0.264471, 0.330193, 0.375839, 0.410312
4.321, 0.0921276, 0.0739141, 0.046276, 0.0265627, 0.0223241, 0.0384743, 0.0853177, 0.165725, 0.254871, 0.32496, 0.373487, 0.409341
4.361, 0.0962641, 0.0800849, 0.0517037, 0.0293542, 0.0222138, 0.0346944, 0.076468, 0.153375, 0.244466, 0.319028, 0.370763, 0.408207
4.401, 0.100097, 0.0862432, 0.057575, 0.0326674, 0.0225941, 0.0315533, 0.0683424, 0.141088, 0.233299, 0.312338, 0.367618, 0.406885
4.441, 0.103616, 0.0923096, 0.0638477, 0.0365201, 0.0234695, 0.0290264, 0.0609735, 0.129026, 0.221444, 0.30484, 0.363995, 0.405344
4.481, 0.106817, 0.0982095, 0.0704651, 0.0409264, 0.0248496, 0.0270909, 0.0543755, 0.117339, 0.208999, 0.29649, 0.359834, 0.403551
4.521, 0.109706, 0.103877, 0.0773572, 0.0458935, 0.0267493, 0.0257271, 0.0485467, 0.10616, 0.196092, 0.287261, 0.355071, 0.401466
4.561, 0.112296, 0.109258, 0.0844421, 0.0514194, 0.029187, 0.0249204, 0.0434741, 0.0956045, 0.182871, 0.277144, 0.349641, 0.399048
4.601, 0.114602, 0.114309, 0.0916302, 0.0574901, 0.0321842, 0.0246616, 0.0391364, 0.0857611, 0.169501, 0.266152, 0.343478, 0.396247
4.641, 0.116643, 0.119002, 0.0988274, 0.0640773, 0.0357627, 0.0249477, 0.0355081, 0.0766951, 0.156157, 0.254325, 0.336519, 0.39301
4.681, 0.118441, 0.123319, 0.10594, 0.0711369, 0.0399437, 0.025782, 0.032562, 0.0684477, 0.143013, 0.241734, 0.328707, 0.389279
4.721, 0.120019, 0.127255, 0.11288, 0.0786082, 0.044744, 0.0271739, 0.0302725, 0.0610391, 0.130236, 0.228479, 0.319992, 0.38499
4.761, 0.121396, 0.130815, 0.119566, 0.0864146, 0.050174, 0.0291386, 0.0286169, 0.0544716, 0.117976, 0.214689, 0.310341, 0.380076
4.801, 0.122595, 0.134011, 0.125933, 0.0944659, 0.0562344, 0.0316956, 0.0275775, 0.0487335, 0.106361, 0.200519, 0.299739, 0.374469
4.841, 0.123636, 0.136861, 0.131926, 0.102661, 0.062913, 0.0348681, 0.0271428, 0.0438036, 0.095497, 0.186144, 0.288193, 0.368097
4.881, 0.124538, 0.139388, 0.137507, 0.110894, 0.0701823, 0.0386805, 0.0273075, 0.0396547, 0.0854598, 0.171749, 0.275739, 0.360893
4.921, 0.125316, 0.141616, 0.142655, 0.119057, 0.0779971, 0.0431566, 0.0280738, 0.0362575, 0.0763006, 0.157523, 0.262445, 0.352792
4.961, 0.125987, 0.143573, 0.147358, 0.127046, 0.0862938, 0.0483168, 0.0294502, 0.0335832, 0.0680467, 0.143648, 0.248409, 0.343741
5.001, 0.126565, 0.145283, 0.15162, 0.134768, 0.0949908, 0.0541747, 0.031452, 0.0316063, 0.0607047, 0.130291, 0.233763, 0.333699
5.041, 0.127061, 0.146773, 0.155452, 0.142142, 0.10399, 0.060734, 0.0340995, 0.0303058, 0.0542656, 0.117598, 0.218666, 0.322644
5.081, 0.127487, 0.148068, 0.158876, 0.149103, 0.11318, 0.0679851, 0.0374175, 0.0296675, 0.0487085, 0.105687, 0.2033, 0.310578
5.121, 0.127852, 0.149189, 0.161916, 0.155602, 0.122443, 0.0759019, 0.0414326, 0.0296838, 0.0440053, 0.0946491, 0.187863, 0.29753
5.161, 0.128165, 0.150158, 0.1646, 0.16161, 0.131657, 0.0844393, 0.0461716, 0.030355, 0.0401244, 0.0845452, 0.172557, 0.283565
5.201, 0.128433, 0.150994, 0.166959, 0.167113, 0.140704, 0.0935319, 0.0516579, 0.0316889, 0.0370343, 0.0754111, 0.15758, 0.268779
5.241, 0.128663, 0.151714, 0.169023, 0.172109, 0.149476, 0.103094, 0.0579089, 0.0337002, 0.0347061, 0.0672591, 0.143114, 0.253305
5.281, 0.128859, 0.152333, 0.170824, 0.17661, 0.157877, 0.11302, 0.0649316, 0.03641, 0.0331158, 0.0600834, 0.129324, 0.237304
5.321, 0.129026, 0.152864, 0.172388, 0.180637, 0.16583, 0.12319, 0.0727195, 0.0398441, 0.032246, 0.053864, 0.116342, 0.220967
5.361, 0.129169, 0.15332, 0.173745, 0.184217, 0.173275, 0.133475, 0.0812487, 0.0440313, 0.0320866, 0.0485722, 0.104275, 0.204499
5.401, 0.129291, 0.15371, 0.174918, 0.187383, 0.180175, 0.143739, 0.0904751, 0.0490011, 0.032636, 0.0441746, 0.0931941, 0.188118
5.441, 0.129396, 0.154044, 0.17593, 0.190169, 0.186508, 0.153849, 0.100332, 0.0547802, 0.0339003, 0.040637, 0.0831457, 0.172035
5.481, 0.129485, 0.15433, 0.176801, 0.192609, 0.19227, 0.163683, 0.110731, 0.0613896, 0.0358939, 0.0379272, 0.0741484, 0.156452
5.521, 0.129561, 0.154575, 0.177551, 0.194739, 0.197471, 0.173129, 0.121561, 0.0688403, 0.0386378, 0.036018, 0.0662001, 0.141547
5.561, 0.129625, 0.154784, 0.178195, 0.196592, 0.202132, 0.182097, 0.132695, 0.0771291, 0.0421591, 0.0348886, 0.0592828, 0.127473
5.601, 0.129681, 0.154963, 0.178748, 0.198198, 0.206283, 0.190515, 0.14399, 0.0862352, 0.0464882, 0.0345263, 0.0533678, 0.114348
5.641, 0.129728, 0.155115, 0.179221, 0.199589, 0.209958, 0.198336, 0.1553, 0.096116, 0.0516573, 0.0349268, 0.0484201, 0.10226
5.681, 0.129768, 0.155245, 0.179627, 0.200789, 0.213195, 0.205531, 0.166477, 0.106705, 0.0576965, 0.0360948, 0.0444028, 0.0912636
5.721, 0.129802, 0.155356, 0.179974, 0.201823, 0.216033, 0.212092, 0.177382, 0.117912, 0.0646302, 0.0380435, 0.0412807, 0.0813855
5.761, 0.129831, 0.155451, 0.18027, 0.202713, 0.218513, 0.218025, 0.18789, 0.129622, 0.0724735, 0.040794, 0.039023, 0.0726288
5.801, 0.129856, 0.155532, 0.180524, 0.203478, 0.220672, 0.223351, 0.197894, 0.141699, 0.0812275, 0.0443738, 0.0376057, 0.064978
5.841, 0.129878, 0.155601, 0.180741, 0.204134, 0.222545, 0.228101, 0.207312, 0.153992, 0.0908744, 0.0488153, 0.0370128, 0.0584047
5.881, 0.129896, 0.15566, 0.180926, 0.204697, 0.224168, 0.232313, 0.216083, 0.166341, 0.101374, 0.0541527, 0.0372375, 0.0528729
5.921, 0.129911, 0.15571, 0.181084, 0.205178, 0.225569, 0.236027, 0.224171, 0.178585, 0.112663, 0.0604193, 0.0382824, 0.0483433
5.961, 0.129924, 0.155753, 0.181219, 0.205591, 0.226777, 0.239288, 0.231562, 0.190569, 0.124647, 0.0676435, 0.0401594, 0.0447777
6.001, 0.129935, 0.155789, 0.181334, 0.205943, 0.227816, 0.242139, 0.238259, 0.202152, 0.137209, 0.0758445, 0.042889, 0.0421417
6.041, 0.129945, 0.155821, 0.181432, 0.206245, 0.22871, 0.244622, 0.244282, 0.213213, 0.150208, 0.0850276, 0.0464993, 0.0404078
6.081, 0.129953, 0.155847, 0.181516, 0.206503, 0.229477, 0.24678, 0.249662, 0.223654, 0.163483, 0.0951792, 0.0510239, 0.0395566
6.121, 0.12996, 0.15587, 0.181587, 0.206723, 0.230134, 0.248649, 0.254439, 0.233403, 0.176862, 0.106263, 0.056499, 0.0395784
6.161, 0.129966, 0.155889, 0.181648, 0.20691, 0.230698, 0.250264, 0.258657, 0.242416, 0.190171, 0.118215, 0.0629612, 0.0404734
6.201, 0.129971, 0.155905, 0.1817, 0.207071, 0.23118, 0.251657, 0.262364, 0.250669, 0.20324, 0.130945, 0.0704426, 0.0422519
6.241, 0.129975, 0.155919, 0.181744, 0.207208, 0.231593, 0.252857, 0.265608, 0.258163, 0.21591, 0.144331, 0.0789666, 0.0449336
6.281, 0.129979, 0.155931, 0.181782, 0.207324, 0.231946, 0.253888, 0.268437, 0.264915, 0.228044, 0.158228, 0.0885431, 0.0485466
6.321, 0.129982, 0.155941, 0.181814, 0.207424, 0.232247, 0.254773, 0.270896, 0.270955, 0.239532, 0.172466, 0.099163, 0.0531254
6.361, 0.129985, 0.15595, 0.181842, 0.207509, 0.232505, 0.255533, 0.273027, 0.276326, 0.250287, 0.186865, 0.110794, 0.0587084
6.401, 0.129987, 0.155957, 0.181865, 0.207581, 0.232724, 0.256183, 0.27487, 0.281075, 0.260253, 0.201234, 0.123375, 0.0653347
6.441, 0.129989, 0.155964, 0.181885, 0.207643, 0.232912, 0.256741, 0.276461, 0.285253, 0.2694, 0.215389, 0.136817, 0.0730402
6.481, 0.129991, 0.155969, 0.181902, 0.207696, 0.233072, 0.257217, 0.277831, 0.288914, 0.277723, 0.229156, 0.150997, 0.0818528
6.521, 0.129992, 0.155974, 0.181917, 0.207741, 0.233209, 0.257625, 0.279009, 0.292108, 0.285236, 0.24238, 0.165765, 0.091787
6.561, 0.129993, 0.155978, 0.181929, 0.207779, 0.233326, 0.257973, 0.280021, 0.294887, 0.291969, 0.254935, 0.180947, 0.102839
6.601, 0.129994, 0.155981, 0.181939, 0.207812, 0.233425, 0.258271, 0.280889, 0.297298, 0.297964, 0.266722, 0.19635, 0.11498
6.641, 0.129995, 0.155984, 0.181948, 0.20784, 0.23351, 0.258525, 0.281633, 0.299383, 0.303272, 0.277671, 0.211773, 0.128155
6.681, 0.129996, 0.155986, 0.181956, 0.207863, 0.233582, 0.258742, 0.28227, 0.301184, 0.307948, 0.287744, 0.227015, 0.142274
6.721, 0.129996, 0.155988, 0.181962, 0.207883, 0.233644, 0.258927, 0.282816, 0.302735, 0.312048, 0.296929, 0.241885, 0.157216
6.761, 0.129997, 0.15599, 0.181968, 0.207901, 0.233697, 0.259085, 0.283282, 0.30407, 0.31563, 0.305235, 0.256213, 0.172829
6.801, 0.129997, 0.155991, 0.181973, 0.207915, 0.233741, 0.25922, 0.283681, 0.305217, 0.318748, 0.312692, 0.269856, 0.188932
6.841, 0.129998, 0.155993, 0.181977, 0.207928, 0.23378, 0.259335, 0.284021, 0.306201, 0.321455, 0.319342, 0.282698, 0.205323
6.881, 0.129998, 0.155994, 0.18198, 0.207939, 0.233812, 0.259433, 0.284312, 0.307045, 0.323798, 0.325238, 0.294659, 0.221788
6.921, 0.129998, 0.155995, 0.181983, 0.207948, 0.23384, 0.259517, 0.28456, 0.307768, 0.325821, 0.330438, 0.305688, 0.238114
6.961, 0.129999, 0.155995, 0.181986, 0.207955, 0.233864, 0.259588, 0.284772, 0.308386, 0.327566, 0.335003, 0.315767, 0.254093
7.001, 0.129999, 0.155996, 0.181988, 0.207962, 0.233884, 0.259649, 0.284953, 0.308915, 0.329068, 0.338994, 0.324899, 0.269536
7.041, 0.129999, 0.155997, 0.18199, 0.207968, 0.233901, 0.259701, 0.285107, 0.309367, 0.330359, 0.342471, 0.333112, 0.284284
7.081, 0.129999, 0.155997, 0.181991, 0.207972, 0.233916, 0.259745, 0.285239, 0.309754, 0.331466, 0.345492, 0.340449, 0.298205
7.121, 0.129999, 0.155998, 0.181992, 0.207976, 0.233928, 0.259783, 0.285351, 0.310084, 0.332416, 0.348108, 0.346962, 0.311205
7.161, 0.129999, 0.155998, 0.181994, 0.20798, 0.233939, 0.259815, 0.285447, 0.310366, 0.33323, 0.350369, 0.352714, 0.323221
7.201, 0.129999, 0.155998, 0.181994, 0.207983, 0.233948, 0.259842, 0.285529, 0.310606, 0.333927, 0.35232, 0.357769, 0.334225
7.241, 0.13, 0.155999, 0.181995, 0.207985, 0.233955, 0.259866, 0.285598, 0.310812, 0.334523, 0.353999, 0.362193, 0.344217
7.281, 0.13, 0.155999, 0.181996, 0.207988, 0.233962, 0.259885, 0.285658, 0.310987, 0.335033, 0.355443, 0.36605, 0.35322
